periodo,ars,aces,localizacao_geografica,utentes_inscritos_csp,total_utentes_com_mdf_atribuido,total_utentes_com_mdf_atribuido0,total_utentes_sem_mdf_atribuido,total_utentes_sem_mdf_atribuido0,total_utentes_sem_mdf_atribuido_por_opcao,total_utentes_sem_mdf_atribuido_por_opcao0,taxa_de_utilizacao_consultas_medicas_1_ano_todos_os_utentes,taxa_de_utilizacao_consultas_medicas_1_ano_nos_utentes_sem_mdf
2024-05,Norte,CSP da ULS Entre Douro e Vouga,"40.926349, -8.548039",274348,266642,97.19,7692,2.8,14,0.01,78.2018,75.1752
2024-05,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",320382,311571,97.25,8722,2.72,89,0.03,75.6222,45.0351
2024-05,Centro,CSP da ULS Guarda,"40.5314, -7.27322",140021,119683,85.48,20104,14.36,234,0.17,74.7059,61.1565
2024-05,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",402181,352139,87.56,49470,12.3,572,0.14,73.8008,60.4492
2024-05,Centro,CSP da ULS Região de Leiria,"39.7464482, -8.8044873",396863,291141,73.36,105374,26.55,348,0.09,63.7873,47.2967
2024-05,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.669538907, -9.0530283486",229789,145330,63.24,84281,36.68,178,0.08,58.0337,38.9704
2024-05,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",234572,125221,53.38,108982,46.46,369,0.16,56.855,30.5841
2024-05,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",472654,395861,83.75,74660,15.8,2133,0.45,58.1104,29.853
2024-06,Norte,CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",157055,152684,97.22,4355,2.77,16,0.01,73.841,69.0689
2024-06,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",321120,312068,97.18,8958,2.79,94,0.03,75.5157,44.1024
2024-06,Lisboa e Vale do Tejo,CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",364896,301297,82.57,62978,17.26,621,0.17,62.466,27.3794
2024-06,Alentejo,CSP da ULS Alto Alentejo,"39.2991, -7.4278",108188,96105,88.83,12019,11.11,64,0.06,73.3945,68.2364
2024-07,Norte,CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",482106,478528,99.26,3542,0.73,36,0.01,77.9872,71.6322
2024-07,Norte,CSP da ULS Alto Ave,"41.426805082, -8.2945278754",286992,274200,95.54,12760,4.45,32,0.01,79.3405,75.8677
2024-07,Centro,CSP da ULS Guarda,"40.5314, -7.27322",140038,122943,87.79,15187,10.84,1908,1.36,74.9382,61.3103
2024-07,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",235620,125589,53.3,109676,46.55,355,0.15,57.6606,30.5677
2024-07,Lisboa e Vale do Tejo,CSP da ULS Santa Maria,"38.739567, -9.168651",345093,240095,69.57,103570,30.01,1428,0.41,53.7997,35.2826
2024-08,Norte,CSP da ULS São João,"41.169696, -8.612651",346363,334843,96.67,11512,3.32,8,0.0,74.0758,56.7449
2024-08,Norte,CSP da ULS Santo António,"41.160263, -8.681729",349240,334359,95.74,14787,4.23,94,0.03,73.4917,58.2011
2024-08,Norte,CSP da ULS Alto Ave,"41.426805082, -8.2945278754",287020,274265,95.56,12725,4.43,30,0.01,79.3405,75.8677
2024-08,Centro,CSP da ULS Região de Aveiro,"40.6418, -8.65166",393177,354433,90.15,38285,9.74,459,0.12,73.0871,56.2947
2024-08,Centro,CSP da ULS Guarda,"40.5314, -7.27322",139993,123022,87.88,16775,11.98,196,0.14,74.9382,61.3103
2024-08,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.669538907, -9.0530283486",232137,142438,61.36,89520,38.56,179,0.08,58.2749,39.4474
2024-08,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",476584,399275,83.78,75707,15.89,1602,0.34,58.7162,28.1372
2024-09,Norte,CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",161670,154971,95.86,6678,4.13,21,0.01,77.6001,69.2044
2024-09,Centro,CSP da ULS Guarda,"40.5314, -7.27322",140143,123194,87.91,16727,11.94,222,0.16,75.0334,59.1421
2024-09,Centro,CSP da ULS Baixo Mondego,"40.130297609, -8.860696177",108672,101757,93.64,6826,6.28,89,0.08,73.6307,57.6428
2024-09,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",405369,366590,90.43,38235,9.43,544,0.13,73.9124,56.0819
2024-09,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.669538907, -9.0530283486",232916,143911,61.79,88829,38.14,176,0.08,58.6499,39.5124
2024-09,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",236981,123245,52.01,113386,47.85,350,0.15,57.8616,33.2674
2024-09,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",247598,138904,56.1,108459,43.8,235,0.09,61.6584,46.8701
2024-09,Lisboa e Vale do Tejo,CSP da ULS São José,"38.7365023, -9.1313583",427192,333174,77.99,93284,21.84,734,0.17,54.6385,23.8103
2024-09,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",525301,420751,80.1,103516,19.71,1034,0.2,61.1116,35.0164
2024-10,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",406092,365711,90.06,39840,9.81,541,0.13,74.2738,57.1586
2024-10,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.669538907, -9.0530283486",233852,144182,61.66,89497,38.27,173,0.07,58.986,39.9777
2024-11,Norte,CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",157539,149105,94.65,8421,5.35,13,0.01,74.7269,69.7889
2024-11,Norte,CSP da ULS Médio Ave,"41.383524892, -8.4155289584",242635,240865,99.27,1756,0.72,14,0.01,77.258,69.0576
2024-11,Norte,CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",351369,344137,97.94,7209,2.05,23,0.01,74.4132,62.4447
2024-11,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",100689,83487,82.92,17104,16.99,98,0.1,74.7162,52.9357
2024-11,Lisboa e Vale do Tejo,CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",369321,310689,84.12,58255,15.77,377,0.1,62.6712,23.3831
2024-11,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.446082196, -8.5086017608",180507,129062,71.5,51226,28.38,219,0.12,71.0172,60.5664
2024-11,Alentejo,CSP da ULS Alto Alentejo,"39.2991, -7.4278",109408,94942,86.78,14403,13.16,63,0.06,74.4781,67.4271
2024-12,Norte,CSP da ULS Matosinhos,"41.1807, -8.66314",176994,171935,97.14,4997,2.82,62,0.04,73.3742,24.9852
2024-12,Norte,CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",157755,150909,95.66,6832,4.33,14,0.01,75.1133,70.0847
2024-12,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",324590,321122,98.93,3326,1.02,142,0.04,76.6786,53.4636
2024-12,Norte,CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",483654,483647,100.0,1,0.0,6,0.0,78.9759,66.5816
2024-12,Norte,CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",351620,346478,98.54,5116,1.45,26,0.01,74.977,67.0167
2024-12,Norte,CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",261578,250408,95.73,11086,4.24,84,0.03,77.879,69.7254
2024-12,Norte,CSP da ULS Santo António,"41.160263, -8.681729",350441,335027,95.6,15314,4.37,100,0.03,73.7491,56.3283
2024-12,Centro,CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",275623,268798,97.52,6812,2.47,13,0.0,75.7038,65.3919
2024-12,Alentejo,CSP da ULS Litoral Alentejano,"38.039936, -8.731693",102185,76386,74.75,25477,24.93,322,0.32,61.5717,46.1026
2024-12,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",529640,430147,81.21,98477,18.59,1016,0.19,61.5569,33.01
2025-01,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",100932,84313,83.53,16473,16.32,146,0.14,75.10998,64.4744
2025-01,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",407918,370848,90.91,36551,8.96,519,0.13,74.95354,59.78419
2025-01,Centro,CSP da ULS Guarda,"40.5314, -7.27322",140335,124148,88.47,15933,11.35,254,0.18,76.03805,64.90394
2025-01,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",249356,138414,55.51,110707,44.4,235,0.09,61.87419,48.31173
2025-01,Lisboa e Vale do Tejo,CSP da ULS São José,"38.7365023, -9.1313583",431801,331157,76.69,99909,23.14,735,0.17,54.94337,27.06272
2025-01,Norte,CSP da ULS Alto Minho,"41.696866, -8.832522",250776,247318,98.62,3422,1.36,36,0.01,79.20375,73.88664
2025-01,Norte,CSP da ULS Matosinhos,"41.1807, -8.66314",176950,171834,97.11,5056,2.86,60,0.03,73.1783,30.43393
2025-01,Norte,CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",157860,154303,97.75,3543,2.24,14,0.01,75.0,69.44054
2025-02,Centro,CSP da ULS Cova da Beira,"40.279552, -7.501801",84603,72515,85.71,11991,14.17,97,0.11,73.16525,61.67273
2025-02,Norte,CSP da ULS Barcelos / Esposende,"41.533628173, -8.6240622256",161648,161627,99.99,0,0.0,21,0.01,78.48164,23.80952
2025-02,Norte,CSP da ULS Médio Ave,"41.346844614, -8.482973945",243089,239658,98.59,3421,1.41,10,0.0,77.43542,73.88516
2025-03,Centro,CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",276267,267902,96.97,8354,3.02,11,0.0,76.44525,66.81411
2025-03,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",237395,145796,61.41,91435,38.52,164,0.07,59.06653,41.09215
2025-03,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",181924,125117,68.77,56578,31.1,229,0.13,70.36345,62.17786
2025-03,Lisboa e Vale do Tejo,CSP da ULS Santa Maria,"38.739567, -9.168651",350942,235310,67.05,114216,32.55,1416,0.4,55.89955,35.92431
2025-03,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",126193,112253,88.95,13557,10.74,383,0.3,78.86333,78.30703
2025-04,Alentejo,CSP da ULS Alentejo Central,"38.568838, -7.903064",165489,150790,91.12,13108,7.92,1591,0.96,77.82632,74.80781
2025-04,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",535657,430101,80.29,104618,19.53,938,0.18,61.43745,38.1011
2025-04,Centro,CSP da ULS Cova da Beira,"40.279552, -7.501801",84826,72866,85.9,11863,13.99,97,0.11,73.72386,65.48495
2025-04,Centro,CSP da ULS Região de Aveiro,"40.6418, -8.65166",339700,328918,96.83,10354,3.05,428,0.13,74.00589,47.34743
2025-04,Lisboa e Vale do Tejo,CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",372953,313265,84.0,59278,15.89,410,0.11,62.44647,35.70734
2025-04,Lisboa e Vale do Tejo,CSP da ULS Amadora / Sintra,"38.75717, -9.23401",556365,367532,66.06,187336,33.67,1497,0.27,58.01713,40.96477
2025-04,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",480940,413843,86.05,65614,13.64,1483,0.31,60.33268,28.9238
2025-04,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",182274,122192,67.04,59858,32.84,224,0.12,70.00724,62.15568
2025-04,Norte,CSP da ULS Matosinhos,"41.1807, -8.66314",177207,173253,97.77,3890,2.2,64,0.04,72.58178,34.39555
2025-05,Alentejo,CSP da ULS Litoral Alentejano,"38.039936, -8.731693",103015,75994,73.77,26711,25.93,310,0.3,61.7978,44.11014
2025-05,Lisboa e Vale do Tejo,CSP da ULS Almada / Seixal,"38.6276044797217, -9.11368350111247",374225,311774,83.31,62046,16.58,405,0.11,62.46162,36.45418
2025-05,Lisboa e Vale do Tejo,CSP da ULS Arrábida,"38.531, -8.8874",247409,155164,62.72,91501,36.98,744,0.3,62.79319,48.472
2025-05,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",180919,122074,67.47,58626,32.4,219,0.12,70.26349,62.80291
2025-05,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",251268,133133,52.98,117901,46.92,234,0.09,61.60673,49.17848
2025-05,Lisboa e Vale do Tejo,CSP da ULS Santa Maria,"38.739567, -9.168651",352572,233297,66.17,117862,33.43,1413,0.4,55.7523,35.50367
2025-05,Norte,CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",483747,481032,99.44,2713,0.56,2,0.0,79.13041,74.51197
2025-05,Norte,CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",261650,245902,93.98,15666,5.99,82,0.03,78.27059,75.09525
2025-06,Alentejo,CSP da ULS Baixo Alentejo,"38.014, -7.8675",121013,99405,82.14,21335,17.63,273,0.23,72.78639,64.19845
2025-06,Alentejo,CSP da ULS Litoral Alentejano,"38.039936, -8.731693",103251,75984,73.59,26969,26.12,298,0.29,61.74081,43.98724
2025-06,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",540168,428952,79.41,110286,20.42,930,0.17,61.20355,37.97026
2025-06,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",240286,142535,59.32,97581,40.61,170,0.07,58.57395,41.59344
2025-06,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",242926,128542,52.91,114043,46.95,341,0.14,58.57133,48.09239
2025-06,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",484126,412827,85.27,69839,14.43,1460,0.3,60.15046,30.8139
2025-06,Lisboa e Vale do Tejo,CSP da ULS Oeste,"39.411452329, -9.1394549604",251917,141580,56.2,110103,43.71,234,0.09,61.37577,47.30434
2025-07,Alentejo,CSP da ULS Baixo Alentejo,"38.014, -7.8675",121125,102171,84.35,18636,15.39,318,0.26,72.67946,62.97879
2025-07,Centro,CSP da ULS Coimbra,"40.21578, -8.41058",411608,385203,93.58,25942,6.3,463,0.11,74.84354,54.91005
2025-07,Lisboa e Vale do Tejo,CSP da ULS Arrábida,"38.531, -8.8874",249702,156983,62.87,91917,36.81,802,0.32,62.61984,48.00418
2025-07,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",182372,124856,68.46,57299,31.42,217,0.12,69.70094,61.3523
2025-07,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",328816,321776,97.86,6904,2.1,136,0.04,75.51427,35.73864
2025-08,Alentejo,CSP da ULS Alentejo Central,"38.568838, -7.903064",166496,154339,92.7,12139,7.29,18,0.01,77.85172,74.77174
2025-08,Alentejo,CSP da ULS Baixo Alentejo,"38.014, -7.8675",121250,102909,84.87,17985,14.83,356,0.29,72.54186,62.54839
2025-08,Lisboa e Vale do Tejo,CSP da ULS Arrábida,"38.531, -8.8874",251134,156682,62.39,93642,37.29,810,0.32,62.43838,48.38119
2025-08,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",182875,123727,67.66,58944,32.23,204,0.11,69.50759,61.80662
2025-08,Norte,CSP da ULS Alto Minho,"41.696866, -8.832522",254544,253393,99.55,1121,0.44,30,0.01,78.93449,35.09991
2025-08,Norte,CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",353468,351867,99.55,1524,0.43,77,0.02,74.98331,32.66708
2025-08,Norte,CSP da ULS Médio Ave,"41.346844614, -8.482973945",244004,243984,99.99,10,0.0,10,0.0,76.83071,5.0
2025-08,Norte,CSP da ULS São João,"41.169696, -8.612651",353034,335646,95.07,17383,4.92,5,0.0,73.4493,50.26455
2025-09,Alentejo,CSP da ULS Alto Alentejo,"39.3004940975133, -7.42635033349663",110843,83773,75.58,27006,24.36,64,0.06,73.37766,68.04385
2025-09,Algarve,CSP da ULS Algarve,"37.02745056, -7.937649",548059,444566,81.12,102546,18.71,947,0.17,60.72503,35.58888
2025-09,Centro,CSP da ULS Região de Leiria,"39.7418, -8.79444",411978,333396,80.93,78274,19.0,308,0.07,69.50444,56.20244
2025-09,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",245783,128289,52.2,117156,47.67,338,0.14,58.91294,47.9616
2025-09,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",183431,124163,67.69,59072,32.2,196,0.11,69.63163,61.80128
2025-09,Norte,CSP da ULS Alto Minho,"41.696866, -8.832522",255155,252137,98.82,2989,1.17,29,0.01,79.12916,61.1332
2025-09,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",325419,320411,98.46,4893,1.5,115,0.04,76.09144,30.89058
2025-09,Norte,CSP da ULS Entre Douro e Vouga,"40.926349, -8.548039",334569,332521,99.39,2033,0.61,15,0.0,79.08384,52.09961
2025-09,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",126624,124374,98.22,2005,1.58,245,0.19,79.36252,75.15556
2025-09,Norte,CSP da ULS Póvoa Varzim / Vila Conde,"41.355472362, -8.7448970377",159278,154513,97.01,4750,2.98,15,0.01,75.06624,63.60965
2025-09,Norte,CSP da ULS São João,"41.169696, -8.612651",353500,339014,95.9,14481,4.1,5,0.0,73.50127,46.32749
2025-10,Alentejo,CSP da ULS Baixo Alentejo,"38.009362882, -7.8559468083",121508,104587,86.07,16521,13.6,400,0.33,72.66764,59.49412
2025-10,Centro,CSP da ULS Guarda,"40.5314, -7.27322",140421,129570,92.27,10580,7.53,271,0.19,76.04418,62.95272
2025-10,Centro,CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",278948,275163,98.64,3775,1.35,10,0.0,76.41424,44.12153
2025-10,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",244963,159874,65.26,84916,34.66,173,0.07,57.99692,37.37146
2025-10,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",490487,434221,88.53,54885,11.19,1381,0.28,60.7539,23.82789
2025-10,Lisboa e Vale do Tejo,CSP da ULS São José,"38.7365023, -9.1313583",444631,344207,77.41,99731,22.43,693,0.16,53.84307,22.43189
2025-10,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",126802,124147,97.91,2400,1.89,255,0.2,79.63833,76.38418
2025-10,Norte,CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",262529,249130,94.9,13322,5.07,77,0.03,78.53609,72.08747
2025-11,Centro,CSP da ULS Viseu Dão-Lafões,"40.659169, -7.915314",279248,276124,98.88,3114,1.12,10,0.0,76.31568,38.15621
2025-11,Norte,CSP da ULS Alto Ave,"41.426805082, -8.2945278754",290514,280872,96.68,9619,3.31,23,0.01,79.58894,82.60734
2025-11,Norte,CSP da ULS Nordeste,"41.806816, -6.759102",126816,124158,97.9,2392,1.89,266,0.21,79.80302,76.33559
2025-11,Norte,CSP da ULS São João,"41.169696, -8.612651",354536,339029,95.63,15501,4.37,6,0.0,73.28339,43.79313
2025-12,Alentejo,CSP da ULS Baixo Alentejo,"38.009362882, -7.8559468083",121489,104770,86.24,16277,13.4,442,0.36,72.4971,60.12321
2025-12,Centro,CSP da ULS Região de Leiria,"39.7418, -8.79444",415241,335633,80.83,79290,19.09,318,0.08,69.7672,55.41152
2025-12,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",247252,131493,53.18,115409,46.68,350,0.14,58.71783,47.58248
2025-12,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",492133,434645,88.32,56130,11.41,1358,0.28,60.85895,23.95456
2025-12,Lisboa e Vale do Tejo,CSP da ULS Loures / Odivelas,"38.821769, -9.176301",241992,163741,67.66,78064,32.26,187,0.08,55.30968,32.36764
2025-12,Lisboa e Vale do Tejo,CSP da ULS Médio Tejo,"39.605565, -8.404399",184381,124382,67.46,59820,32.44,179,0.1,69.43611,60.82167
2025-12,Norte,CSP da ULS Braga,"41.629758698, -8.3591461276",327320,321457,98.21,5752,1.76,111,0.03,75.3382,30.29166
2025-12,Norte,CSP da ULS Santo António,"41.160263, -8.681729",355550,337813,95.01,17635,4.96,102,0.03,72.44354,51.93099
2025-12,Norte,CSP da ULS Trás-os-Montes Alto Douro,"41.2969, -7.74841",262229,243663,92.92,18490,7.05,76,0.03,78.47645,72.0349
2026-01,Alentejo,CSP da ULS Alto Alentejo,"39.3004940975133, -7.42635033349663",111049,85663,77.14,25314,22.8,72,0.06,72.75077,67.18793
2026-01,Centro,CSP da ULS Castelo Branco,"39.831269, -7.486884",102259,81801,79.99,20422,19.97,36,0.04,73.80279,61.52117
2026-01,Centro,CSP da ULS Região de Aveiro,"40.6418, -8.65166",345904,330989,95.69,14505,4.19,410,0.12,73.09861,42.81596
2026-01,Lisboa e Vale do Tejo,CSP da ULS Arco Ribeirinho,"38.6527214050293, -9.05825614929199",247088,159968,64.74,86946,35.19,174,0.07,57.57827,36.9674
2026-01,Lisboa e Vale do Tejo,CSP da ULS Estuário do Tejo,"38.891077, -9.039536",247655,130566,52.72,116740,47.14,349,0.14,58.52658,47.49635
2026-01,Lisboa e Vale do Tejo,CSP da ULS Lisboa Ocidental,"38.698818794, -9.3815130504",492986,436173,88.48,55462,11.25,1351,0.27,60.81268,23.93114
2026-01,Lisboa e Vale do Tejo,CSP da ULS Loures / Odivelas,"38.821769, -9.176301",242456,161984,66.81,80281,33.11,191,0.08,55.19311,32.67969
2026-01,Norte,CSP da ULS Gaia / Espinho,"41.127363348, -8.5796956622",353681,340126,96.17,13469,3.81,86,0.02,74.54542,70.47584
2026-01,Norte,CSP da ULS Tâmega e Sousa,"41.206266147, -8.2725028602",485897,482697,99.34,3198,0.66,2,0.0,78.95521,72.3125
2016-01,Alentejo,ACES Alentejo Litoral,"38.3841359, -8.5132031",92693,70120,75.65,22533,24.31,40,0.04,68.3476,59.1809
2016-01,Alentejo,ACES São Mamede,"39.2967086, -7.4284755",117937,109694,93.01,8148,6.91,95,0.08,72.0878,61.6602
2016-01,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",237017,188455,79.51,47588,20.08,974,0.41,57.3794,37.0239
2016-01,Algarve,ACES Algarve Sotavento,"37.383008, -7.7293275",54989,54087,98.36,854,1.55,48,0.09,67.6075,17.3097
2016-01,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",194359,148422,76.36,45765,23.55,172,0.09,53.8191,30.6459
2016-01,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",251271,214138,85.22,36444,14.5,689,0.27,56.7793,25.503
2016-01,Norte,ACES Alto Tâmega e Barroso,"41.741781, -7.4731648",91608,86794,94.75,4741,5.18,73,0.08,73.9582,56.6525
2016-01,Norte,ACES Gondomar,"41.1738444, -8.5612238",164916,164803,99.93,59,0.04,54,0.03,75.225,15.3846
2016-01,Norte,ACES Marão e Douro Norte,"41.2968711, -7.7483727",108038,101238,93.71,6401,5.92,399,0.37,77.3539,60.9653
2016-01,Norte,ACES Porto Ocidental,"41.1741353, -8.6691662",165363,164171,99.28,805,0.49,387,0.23,66.0261,4.45804
2016-02,Alentejo,ACES Alentejo Central,"38.8442031, -7.5826619",166974,165636,99.2,1249,0.75,89,0.05,77.1088,60.5228
2016-02,Algarve,ACES Algarve Central,"37.0274264, -7.9395984",237971,189425,79.6,47555,19.98,991,0.42,57.3014,37.5668
2016-02,Centro,ACES Baixo Mondego,"40.2150023, -8.4071805",383418,365058,95.21,16603,4.33,1757,0.46,60.4442,23.8135
2016-02,Centro,ACES Baixo Vouga,"40.6405055, -8.6537539",382266,368539,96.41,11829,3.09,1898,0.5,72.4722,40.2842
2016-02,Centro,ACES Beira Interior Sul,"39.8211367, -7.5036651",73783,71931,97.49,1382,1.87,470,0.64,69.6413,26.7919
2016-02,Lisboa e Vale do Tejo,ACES Cascais,"38.69904, -9.3818008",195055,148904,76.34,45983,23.57,168,0.09,54.1182,29.4805
2016-02,Lisboa e Vale do Tejo,ACES Lisboa Central,"38.7306317, -9.1510414",276575,223619,80.85,51927,18.78,1029,0.37,54.5846,34.5068
2016-02,Lisboa e Vale do Tejo,ACES Lisboa Norte,"38.7396924, -9.168506",252268,214515,85.03,37466,14.85,287,0.11,57.1741,26.0636
2016-02,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",238101,204472,85.88,32873,13.81,756,0.32,58.1312,32.8437
2016-02,Lisboa e Vale do Tejo,ACES Oeste Norte,"39.410844, -9.1396215",178614,158076,88.5,20280,11.35,258,0.14,71.3107,49.6985
2016-02,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",354747,272177,76.72,81836,23.07,734,0.21,56.4489,39.2267
2016-02,Norte,ACES Espinho / Gaia,"41.0022421, -8.642018",184865,183410,99.21,1403,0.76,52,0.03,75.8293,17.5182
2016-02,Norte,ACES Porto Oriental,"41.1694498, -8.6126428",116556,114336,98.1,2015,1.73,205,0.18,71.9661,46.9697
2016-03,Lisboa e Vale do Tejo,ACES Amadora,"38.7573081, -9.23429",167308,126508,75.61,40592,24.26,208,0.12,58.4433,39.6625
2016-03,Lisboa e Vale do Tejo,ACES Arrábida,"38.5324373, -8.8627453",223432,158097,70.76,64750,28.98,585,0.26,61.5949,43.3213
2016-03,Lisboa e Vale do Tejo,ACES Lisboa Ocidental e Oeiras,"38.6914388, -9.3184304",238605,203313,85.21,34540,14.48,752,0.32,57.5188,36.3411
2016-03,Lisboa e Vale do Tejo,ACES Médio Tejo,"39.478072, -8.5404429",225776,194411,86.11,30826,13.65,539,0.24,69.7996,52.2093
2016-03,Lisboa e Vale do Tejo,ACES Sintra,"38.7519209, -9.2753636",355462,270737,76.16,83986,23.63,739,0.21,56.6151,40.5855
2016-03,Norte,ACES Barcelos / Esposende,"41.5317419, -8.6178922",156302,152521,97.58,3508,2.24,273,0.17,76.8416,56.7026
