periodo,regiao,instituicao,localizacao_geografica,medicos_s_internos,medicos_internos,enfermeiros,tss,farmaceuticos,farmaceuticos_residentes,tdt,at,ao,tas,ao0,ts,informaticos,outros,total_geral
2025-04,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, E.P.E.","37.0238973, -7.9281554",728.0,486.0,2310.0,22.0,36.0,15.0,572.0,940.0,,816.0,452.0,196.0,26.0,72.0,6671
2025-04,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",196.0,98.0,757.0,19.0,9.0,2.0,158.0,290.0,,426.0,95.0,56.0,13.0,18.0,2137
2025-05,Região de Saúde Norte,"Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, E.P.E.","41.3828711, -8.7589945",241.0,94.0,479.0,12.0,6.0,2.0,63.0,172.0,,141.0,52.0,48.0,7.0,8.0,1325
2025-05,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, E.P.E.","39.7414812, -8.7982706",465.0,227.0,1337.0,16.0,9.0,8.0,198.0,438.0,,551.0,65.0,65.0,11.0,21.0,3411
2025-05,Região de Saúde LVT,"Unidade Local de Saúde de Almada-Seixal, E.P.E.","38.6658713, -9.1822554",621.0,324.0,1312.0,15.0,15.0,9.0,290.0,466.0,,627.0,119.0,97.0,11.0,43.0,3949
2025-05,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, E.P.E.","41.5324234, -8.6171561",181.0,81.0,417.0,4.0,3.0,1.0,61.0,154.0,,111.0,53.0,30.0,4.0,11.0,1111
2025-05,Região de Saúde LVT,"Unidade Local de Saúde de São José, E.P.E.","38.7166948, -9.1371248",1435.0,755.0,3093.0,75.0,55.0,11.0,825.0,1051.0,,1968.0,309.0,224.0,34.0,80.0,9915
2025-05,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",560.0,310.0,1614.0,26.0,16.0,9.0,285.0,520.0,,606.0,167.0,104.0,18.0,15.0,4250
2025-05,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, E.P.E.","38.5684861, -7.9032848",329.0,121.0,879.0,6.0,7.0,6.0,234.0,301.0,,382.0,58.0,85.0,12.0,40.0,2460
2025-05,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, E.P.E.","37.0238973, -7.9281554",730.0,481.0,2297.0,22.0,36.0,15.0,576.0,940.0,,818.0,444.0,196.0,26.0,72.0,6653
2025-05,Região de Saúde do Alentejo,"Unidade Local de Saúde Baixo Alentejo, E.P.E.","38.014123, -7.8721227",137.0,56.0,658.0,20.0,9.0,4.0,151.0,262.0,,329.0,105.0,60.0,10.0,20.0,1821
2025-05,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, E.P.E.","40.117897, -8.8586755",171.0,85.0,374.0,4.0,6.0,6.0,85.0,121.0,,141.0,20.0,24.0,3.0,13.0,1053
2025-05,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, E.P.E.","41.3423984, -8.4802503",351.0,136.0,748.0,9.0,8.0,1.0,101.0,260.0,,229.0,59.0,44.0,3.0,24.0,1973
2025-05,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",198.0,97.0,757.0,19.0,9.0,2.0,158.0,287.0,,429.0,95.0,58.0,13.0,18.0,2140
2025-06,Serviços Centrais,Direção-Geral da Saúde,,32.0,,27.0,9.0,3.0,,16.0,40.0,,,17.0,72.0,3.0,16.0,235
2025-06,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.",,2.0,,,,22.0,,2.0,65.0,,,6.0,277.0,,33.0,407
2025-06,Serviços Centrais,"Instituto para os Comportamentos Aditivos e as Dependências, I.P.",,71.0,,250.0,126.0,,,7.0,260.0,,56.0,29.0,332.0,14.0,86.0,1231
2025-06,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Leiria, E.P.E.","39.7414812, -8.7982706",467.0,217.0,1356.0,16.0,9.0,8.0,197.0,438.0,,557.0,74.0,65.0,11.0,20.0,3435
2025-06,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, E.P.E.","41.5324234, -8.6171561",182.0,81.0,417.0,4.0,3.0,1.0,61.0,154.0,,111.0,53.0,32.0,4.0,9.0,1112
2025-06,Região de Saúde Norte,"Unidade Local de Saúde de Gaia e Espinho, E.P.E.","41.1094138, -8.5972617",944.0,510.0,2021.0,34.0,26.0,13.0,339.0,530.0,,895.0,238.0,90.0,18.0,35.0,5693
2025-06,Região de Saúde LVT,"Unidade Local de Saúde de São José, E.P.E.","38.7166948, -9.1371248",1438.0,743.0,3076.0,76.0,55.0,11.0,823.0,1049.0,,1964.0,303.0,222.0,34.0,81.0,9875
2025-06,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",559.0,303.0,1618.0,28.0,16.0,9.0,283.0,519.0,,605.0,166.0,104.0,18.0,15.0,4243
2025-06,Região de Saúde LVT,"Unidade Local de Saúde do Arco Ribeirinho, E.P.E.","38.6554005, -9.0592392",270.0,159.0,847.0,8.0,10.0,4.0,204.0,302.0,,406.0,91.0,45.0,9.0,23.0,2378
2025-06,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",197.0,95.0,755.0,19.0,9.0,2.0,158.0,291.0,,428.0,94.0,58.0,13.0,18.0,2137
2025-07,Serviços Centrais,Inspeção-Geral das Atividades em Saúde,,,,,,,,,13.0,,,1.0,7.0,1.0,46.0,68
2025-07,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.",,23.0,,219.0,,,,,72.0,,,5.0,102.0,8.0,1062.0,1491
2025-07,Serviços Centrais,"Instituto para os Comportamentos Aditivos e as Dependências, I.P.",,72.0,,249.0,124.0,,,7.0,261.0,,56.0,29.0,333.0,14.0,86.0,1231
2025-07,Serviços Centrais,Secretaria Geral do Ministério da Saúde,,,,,,,,,13.0,,,10.0,28.0,1.0,9.0,61
2025-07,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, E.P.E.","40.6362453, -8.6543716",538.0,255.0,1166.0,23.0,12.0,8.0,159.0,353.0,,367.0,112.0,43.0,7.0,23.0,3066
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, E.P.E.","38.7422257, -9.2264834",739.0,363.0,1545.0,71.0,1.0,6.0,376.0,674.0,,867.0,116.0,122.0,12.0,43.0,4935
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",959.0,485.0,1855.0,23.0,29.0,13.0,408.0,628.0,,872.0,216.0,121.0,15.0,66.0,5690
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, E.P.E.","38.8218941, -9.1764105",438.0,197.0,651.0,12.0,11.0,6.0,124.0,366.0,,406.0,39.0,69.0,4.0,21.0,2344
2025-07,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, E.P.E.","38.7500861, -9.1616116",1109.0,701.0,2316.0,50.0,53.0,16.0,592.0,774.0,,1428.0,156.0,251.0,28.0,64.0,7538
2025-07,Região de Saúde do Centro,"Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.","40.516364, -8.0827433",568.0,283.0,1312.0,21.0,18.0,9.0,220.0,401.0,,522.0,95.0,55.0,12.0,22.0,3538
2025-07,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, E.P.E.","39.3003425, -7.4263845",146.0,29.0,626.0,1.0,10.0,2.0,140.0,258.0,,255.0,159.0,40.0,10.0,24.0,1700
2025-07,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, E.P.E.","41.3423984, -8.4802503",359.0,127.0,753.0,9.0,8.0,1.0,102.0,264.0,,230.0,56.0,47.0,5.0,24.0,1985
2025-07,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",206.0,89.0,757.0,19.0,9.0,2.0,157.0,290.0,,427.0,98.0,59.0,13.0,18.0,2144
2025-08,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.",,23.0,,219.0,,,,,72.0,,,4.0,100.0,8.0,1038.0,1464
2025-08,Serviços Centrais,"Instituto Nacional de Saúde Doutor Ricardo Jorge, I.P.",,6.0,,3.0,63.0,29.0,12.0,129.0,92.0,,40.0,24.0,156.0,10.0,85.0,649
2025-08,Região de Saúde do Centro,"Instituto Português de Oncologia de Coimbra Francisco Gentil, E.P.E.","40.2162514, -8.4103814",175.0,49.0,293.0,15.0,11.0,7.0,113.0,116.0,,177.0,81.0,40.0,5.0,12.0,1094
2025-08,Região de Saúde LVT,"Instituto Português de Oncologia de Lisboa Francisco Gentil, E.P.E.","38.7396768, -9.1634516",283.0,96.0,614.0,20.0,20.0,7.0,229.0,258.0,,409.0,39.0,93.0,13.0,38.0,2119
2025-08,Região de Saúde do Centro,"Unidade Local de Saúde Guarda, E.P.E.","40.5309916, -7.2734793",205.0,84.0,816.0,11.0,18.0,10.0,163.0,255.0,,404.0,213.0,69.0,10.0,24.0,2282
2025-08,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, E.P.E.","40.6362453, -8.6543716",543.0,245.0,1167.0,22.0,12.0,8.0,163.0,351.0,,366.0,112.0,42.0,7.0,23.0,3061
2025-08,Região de Saúde do Centro,"Unidade Local de Saúde Castelo Branco, E.P.E.","39.8212263, -7.4981271",146.0,53.0,553.0,7.0,10.0,5.0,118.0,194.0,,243.0,108.0,36.0,11.0,7.0,1491
2025-08,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, E.P.E.","41.1475731, -8.6195786",1150.0,622.0,2199.0,43.0,44.0,24.0,389.0,671.0,,1038.0,104.0,158.0,19.0,51.0,6512
2025-08,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, E.P.E.","39.3003425, -7.4263845",147.0,29.0,625.0,1.0,10.0,2.0,139.0,259.0,,253.0,158.0,41.0,10.0,26.0,1700
2025-08,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, E.P.E.","41.4387173, -8.3086907",560.0,237.0,1295.0,5.0,17.0,8.0,184.0,376.0,,481.0,60.0,74.0,10.0,27.0,3334
2025-08,Região de Saúde LVT,"Unidade Local de Saúde do Arco Ribeirinho, E.P.E.","38.6554005, -9.0592392",282.0,152.0,848.0,12.0,9.0,4.0,202.0,297.0,,406.0,84.0,42.0,9.0,23.0,2370
2025-09,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P.",,2.0,,3.0,,,,1.0,78.0,,,6.0,222.0,9.0,51.0,372
2025-09,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.",,23.0,,219.0,,,,,72.0,,,4.0,102.0,9.0,1033.0,1462
2025-09,Serviços Centrais,"Instituto para os Comportamentos Aditivos e as Dependências, I.P.",,76.0,,246.0,122.0,,,7.0,257.0,,55.0,26.0,336.0,14.0,87.0,1226
2025-09,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, E.P.E.","38.8218941, -9.1764105",442.0,194.0,665.0,10.0,12.0,6.0,124.0,368.0,,404.0,30.0,69.0,4.0,21.0,2349
2025-09,Região de Saúde do Algarve,"Unidade Local de Saúde do Algarve, E.P.E.","37.0238973, -7.9281554",741.0,444.0,2283.0,21.0,35.0,16.0,572.0,937.0,,794.0,432.0,203.0,26.0,72.0,6576
2025-09,Região de Saúde do Alentejo,"Unidade Local de Saúde Litoral Alentejano, E.P.E.","38.0162314, -8.6956768",96.0,36.0,413.0,2.0,2.0,,107.0,168.0,,223.0,15.0,43.0,8.0,12.0,1125
2025-09,Região de Saúde Norte,"Unidade Local de Saúde do Tâmega e Sousa, E.P.E.","41.2494561, -8.264901",704.0,265.0,1464.0,29.0,9.0,4.0,227.0,570.0,,708.0,14.0,86.0,9.0,34.0,4123
2025-10,Serviços Centrais,Inspeção-Geral das Atividades em Saúde,,,,,,,,,13.0,,,1.0,7.0,1.0,47.0,69
2025-10,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.",,22.0,,219.0,,,,,71.0,,,4.0,104.0,9.0,1061.0,1490
2025-10,Serviços Centrais,"Instituto Nacional de Saúde Doutor Ricardo Jorge, I.P.",,6.0,,3.0,63.0,29.0,12.0,128.0,93.0,,39.0,23.0,159.0,10.0,86.0,651
2025-10,Região de Saúde do Centro,"Unidade Local de Saúde Guarda, E.P.E.","40.5309916, -7.2734793",208.0,84.0,811.0,11.0,18.0,10.0,160.0,260.0,,403.0,215.0,67.0,10.0,25.0,2282
2025-10,Região de Saúde LVT,"Unidade Local de Saúde de Amadora/Sintra, E.P.E.","38.7422257, -9.2264834",742.0,355.0,1612.0,71.0,1.0,6.0,386.0,676.0,,922.0,120.0,124.0,12.0,43.0,5070
2025-10,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, E.P.E.","41.5324234, -8.6171561",196.0,72.0,430.0,4.0,3.0,1.0,63.0,154.0,,118.0,53.0,34.0,4.0,10.0,1142
2025-10,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, E.P.E.","41.1475731, -8.6195786",1150.0,613.0,2191.0,44.0,45.0,24.0,400.0,664.0,,1063.0,104.0,159.0,19.0,51.0,6527
2025-10,Região de Saúde Norte,"Unidade Local de Saúde de S. João, E.P.E.","41.1831056, -8.6010558",1345.0,672.0,2890.0,32.0,40.0,19.0,446.0,627.0,,1233.0,156.0,199.0,23.0,46.0,7728
2025-10,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",594.0,274.0,1625.0,35.0,16.0,9.0,287.0,515.0,,612.0,165.0,95.0,18.0,15.0,4260
2025-10,Região de Saúde do Centro,"Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.","40.516364, -8.0827433",570.0,277.0,1309.0,21.0,18.0,9.0,219.0,405.0,,519.0,95.0,55.0,13.0,23.0,3533
2025-10,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alto Alentejo, E.P.E.","39.3003425, -7.4263845",147.0,28.0,620.0,1.0,10.0,2.0,140.0,261.0,,255.0,158.0,42.0,10.0,26.0,1700
2025-10,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, E.P.E.","41.3423984, -8.4802503",359.0,124.0,758.0,8.0,8.0,1.0,104.0,264.0,,232.0,61.0,48.0,4.0,24.0,1995
2025-10,Região de Saúde LVT,"Unidade Local de Saúde do Oeste, E.P.E.","39.4054629, -9.1258493",257.0,98.0,885.0,4.0,9.0,2.0,178.0,412.0,,383.0,104.0,62.0,7.0,24.0,2425
2025-11,Serviços Centrais,"Administração Central do Sistema de Saúde, I.P.",,3.0,,3.0,,,,1.0,79.0,,,5.0,225.0,10.0,23.0,349
2025-11,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.",,2.0,,,,22.0,,2.0,65.0,,,7.0,288.0,,33.0,419
2025-11,Serviços Centrais,"Instituto Nacional de Saúde Doutor Ricardo Jorge, I.P.",,6.0,,3.0,63.0,29.0,12.0,128.0,94.0,,39.0,23.0,162.0,10.0,86.0,655
2025-11,Serviços Centrais,Secretaria Geral do Ministério da Saúde,,,,,,,,,13.0,,,10.0,28.0,2.0,9.0,62
2025-11,Região de Saúde do Centro,"Unidade Local de Saúde da Região de Aveiro, E.P.E.","40.6362453, -8.6543716",552.0,238.0,1175.0,23.0,12.0,8.0,165.0,352.0,,366.0,114.0,43.0,7.0,23.0,3078
2025-11,Região de Saúde Norte,"Unidade Local de Saúde de Barcelos/Esposende, E.P.E.","41.5324234, -8.6171561",197.0,72.0,434.0,4.0,3.0,1.0,64.0,153.0,,117.0,53.0,35.0,4.0,10.0,1147
2025-11,Região de Saúde LVT,"Unidade Local de Saúde de Lisboa Ocidental, E.P.E.","38.708454, -9.216985",951.0,482.0,1873.0,23.0,25.0,13.0,407.0,627.0,,861.0,197.0,128.0,15.0,69.0,5671
2025-11,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, E.P.E.","41.1475731, -8.6195786",1148.0,611.0,2195.0,44.0,43.0,24.0,397.0,659.0,,1064.0,104.0,157.0,19.0,51.0,6516
2025-11,Região de Saúde Norte,"Unidade Local de Saúde de S. João, E.P.E.","41.1831056, -8.6010558",1340.0,671.0,2887.0,32.0,40.0,19.0,444.0,630.0,,1238.0,143.0,200.0,23.0,46.0,7713
2025-11,Região de Saúde do Centro,"Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.","40.516364, -8.0827433",568.0,277.0,1307.0,21.0,18.0,9.0,220.0,407.0,,520.0,92.0,55.0,13.0,23.0,3530
2025-11,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, E.P.E.","41.4387173, -8.3086907",565.0,230.0,1297.0,5.0,17.0,8.0,182.0,373.0,,478.0,58.0,76.0,10.0,28.0,3327
2025-11,Região de Saúde Norte,"Unidade Local de Saúde Alto Minho, E.P.E.","41.7056054, -8.8252713",513.0,193.0,1120.0,25.0,14.0,8.0,141.0,424.0,,560.0,69.0,76.0,14.0,14.0,3171
2025-12,Serviços Centrais,Direção-Geral da Saúde,,30.0,,24.0,9.0,3.0,,16.0,41.0,,,17.0,69.0,4.0,18.0,231
2025-12,Região de Saúde LVT,"Instituto Português de Oncologia de Lisboa Francisco Gentil, E.P.E.","38.7396768, -9.1634516",285.0,94.0,642.0,20.0,21.0,7.0,226.0,261.0,,413.0,40.0,95.0,13.0,37.0,2154
2025-12,Serviços Centrais,"Serviços Partilhados do Ministério da Saúde, E.P.E.",,,,,,,,,73.0,,,3.0,262.0,14.0,51.0,403
2025-12,Região de Saúde LVT,"Unidade Local de Saúde da Arrábida, E.P.E.","38.5283754, -8.8818638",384.0,180.0,1064.0,5.0,13.0,7.0,217.0,376.0,,591.0,185.0,67.0,9.0,35.0,3133
2025-12,Região de Saúde do Centro,"Unidade Local de Saúde da Cova da Beira, E.P.E.","40.2804158, -7.4922407",169.0,105.0,607.0,1.0,12.0,7.0,126.0,251.0,,327.0,44.0,60.0,7.0,18.0,1734
2025-12,Região de Saúde Norte,"Unidade Local de Saúde da Póvoa de Varzim/Vila do Conde, E.P.E.","41.3828711, -8.7589945",257.0,85.0,489.0,12.0,5.0,2.0,62.0,173.0,,141.0,54.0,47.0,7.0,8.0,1342
2025-12,Região de Saúde LVT,"Unidade Local de Saúde de Almada-Seixal, E.P.E.","38.6658713, -9.1822554",650.0,289.0,1333.0,14.0,16.0,8.0,292.0,471.0,,632.0,101.0,99.0,13.0,46.0,3964
2025-12,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, E.P.E.","38.8218941, -9.1764105",439.0,193.0,700.0,9.0,12.0,6.0,126.0,366.0,,414.0,29.0,70.0,4.0,22.0,2390
2025-12,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, E.P.E.","41.1475731, -8.6195786",1148.0,609.0,2203.0,44.0,43.0,24.0,396.0,655.0,,1076.0,104.0,159.0,19.0,51.0,6531
2025-12,Região de Saúde Norte,"Unidade Local de Saúde Alto Minho, E.P.E.","41.7056054, -8.8252713",512.0,192.0,1143.0,25.0,14.0,8.0,141.0,424.0,,558.0,69.0,77.0,14.0,14.0,3191
2025-12,Região de Saúde Norte,"Unidade Local de Saúde Nordeste, E.P.E.","41.8056532, -6.7888197",210.0,83.0,758.0,20.0,9.0,2.0,159.0,299.0,,428.0,96.0,59.0,13.0,18.0,2154
2026-01,Serviços Centrais,"Direção Executiva do Serviço Nacional de Saúde, I.P.",,3.0,,14.0,2.0,7.0,,2.0,96.0,,,18.0,122.0,16.0,23.0,303
2026-01,Região de Saúde Norte,"Unidade Local de Saúde de Gaia e Espinho, E.P.E.","41.1094138, -8.5972617",950.0,553.0,2077.0,33.0,27.0,17.0,342.0,534.0,,903.0,244.0,90.0,18.0,40.0,5828
2026-01,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, E.P.E.","38.8218941, -9.1764105",435.0,235.0,700.0,9.0,12.0,8.0,126.0,366.0,,414.0,29.0,71.0,4.0,23.0,2432
2026-01,Região de Saúde LVT,"Unidade Local de Saúde de Santa Maria, E.P.E.","38.7500861, -9.1616116",1090.0,786.0,2365.0,49.0,53.0,26.0,592.0,781.0,,1446.0,148.0,246.0,28.0,68.0,7678
2026-01,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, E.P.E.","41.1475731, -8.6195786",1138.0,733.0,2208.0,43.0,43.0,30.0,391.0,648.0,,1081.0,104.0,163.0,19.0,51.0,6652
2026-01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, E.P.E.","41.4387173, -8.3086907",562.0,287.0,1295.0,5.0,17.0,9.0,175.0,369.0,,479.0,52.0,76.0,10.0,27.0,3363
2026-01,Região de Saúde LVT,"Unidade Local de Saúde do Arco Ribeirinho, E.P.E.","38.6554005, -9.0592392",284.0,155.0,860.0,11.0,9.0,5.0,200.0,299.0,,423.0,78.0,42.0,9.0,26.0,2401
2026-01,Região de Saúde Norte,"Unidade Local de Saúde do Tâmega e Sousa, E.P.E.","41.2494561, -8.264901",701.0,319.0,1549.0,29.0,9.0,6.0,229.0,564.0,,751.0,14.0,86.0,9.0,35.0,4301
2026-02,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.",,22.0,,242.0,,,,,77.0,,,3.0,107.0,8.0,1124.0,1583
2026-02,Serviços Centrais,"Instituto para os Comportamentos Aditivos e as Dependências, I.P.",,72.0,,238.0,118.0,,,7.0,258.0,,51.0,23.0,338.0,14.0,85.0,1204
2026-02,Região de Saúde do Centro,"Unidade Local de Saúde de Coimbra, E.P.E.","40.2191523, -8.4098211",1417.0,859.0,3822.0,76.0,65.0,32.0,708.0,1014.0,,1694.0,322.0,279.0,38.0,68.0,10394
2026-02,Região de Saúde LVT,"Unidade Local de Saúde de Loures-Odivelas, E.P.E.","38.8218941, -9.1764105",435.0,233.0,693.0,9.0,12.0,8.0,126.0,365.0,,412.0,29.0,69.0,4.0,23.0,2418
2026-02,Região de Saúde Norte,"Unidade Local de Saúde de Santo António, E.P.E.","41.1475731, -8.6195786",1145.0,721.0,2206.0,44.0,43.0,30.0,395.0,649.0,,1085.0,103.0,162.0,18.0,51.0,6652
2026-02,Região de Saúde LVT,"Unidade Local de Saúde de São José, E.P.E.","38.7166948, -9.1371248",1458.0,774.0,3133.0,78.0,57.0,18.0,816.0,1060.0,,2004.0,245.0,225.0,33.0,76.0,9977
2026-02,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",582.0,302.0,1646.0,36.0,16.0,11.0,291.0,507.0,,624.0,163.0,93.0,18.0,16.0,4305
2026-02,Região de Saúde do Centro,"Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.","40.516364, -8.0827433",564.0,325.0,1307.0,21.0,18.0,14.0,221.0,410.0,,520.0,93.0,57.0,12.0,22.0,3584
2026-02,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, E.P.E.","38.5684861, -7.9032848",326.0,128.0,881.0,6.0,7.0,8.0,239.0,299.0,,392.0,63.0,85.0,13.0,39.0,2486
2026-02,Região de Saúde Norte,"Unidade Local de Saúde do Alto Ave, E.P.E.","41.4387173, -8.3086907",567.0,286.0,1293.0,5.0,17.0,10.0,175.0,367.0,,483.0,45.0,75.0,10.0,26.0,3359
2026-02,Região de Saúde do Alentejo,"Unidade Local de Saúde Baixo Alentejo, E.P.E.","38.014123, -7.8721227",138.0,54.0,671.0,20.0,10.0,5.0,151.0,259.0,,332.0,102.0,63.0,10.0,21.0,1836
2026-02,Região de Saúde do Centro,"Unidade Local de Saúde do Baixo Mondego, E.P.E.","40.117897, -8.8586755",183.0,94.0,393.0,2.0,6.0,6.0,87.0,125.0,,144.0,18.0,25.0,2.0,15.0,1100
2026-02,Região de Saúde Norte,"Unidade Local de Saúde do Médio Ave, E.P.E.","41.3423984, -8.4802503",359.0,154.0,763.0,8.0,8.0,2.0,105.0,260.0,,244.0,62.0,50.0,4.0,23.0,2042
2026-03,Serviços Centrais,Direção-Geral da Saúde,,28.0,,25.0,9.0,3.0,,16.0,39.0,,,17.0,72.0,4.0,18.0,231
2026-03,Serviços Centrais,"Instituto Nacional de Emergência Médica, I.P.",,23.0,,242.0,,,,,76.0,,,3.0,105.0,12.0,1113.0,1574
2026-03,Serviços Centrais,"Instituto para os Comportamentos Aditivos e as Dependências, I.P.",,72.0,,237.0,118.0,,,7.0,257.0,,51.0,23.0,337.0,14.0,86.0,1202
2026-03,Região de Saúde Norte,"Unidade Local de Saúde de Braga, E.P.E.","41.567832, -8.398936",865.0,475.0,1714.0,15.0,23.0,11.0,224.0,489.0,,704.0,191.0,138.0,8.0,10.0,4867
2026-03,Região de Saúde Norte,"Unidade Local de Saúde de Gaia e Espinho, E.P.E.","41.1094138, -8.5972617",963.0,536.0,2100.0,33.0,27.0,18.0,346.0,533.0,,905.0,249.0,96.0,18.0,41.0,5865
2026-03,Região de Saúde Norte,"Unidade Local de Saúde de S. João, E.P.E.","41.1831056, -8.6010558",1346.0,804.0,2942.0,31.0,40.0,25.0,453.0,635.0,,1234.0,142.0,203.0,23.0,45.0,7923
2026-03,Região de Saúde LVT,"Unidade Local de Saúde de São José, E.P.E.","38.7166948, -9.1371248",1459.0,764.0,3122.0,78.0,57.0,18.0,818.0,1064.0,,2012.0,241.0,228.0,34.0,77.0,9972
2026-03,Região de Saúde Norte,"Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.","41.3031784, -7.7515252",589.0,297.0,1645.0,36.0,16.0,12.0,291.0,506.0,,625.0,163.0,94.0,17.0,16.0,4307
2026-03,Região de Saúde do Alentejo,"Unidade Local de Saúde do Alentejo Central, E.P.E.","38.5684861, -7.9032848",330.0,127.0,880.0,6.0,7.0,8.0,239.0,299.0,,390.0,63.0,85.0,13.0,39.0,2486
2026-03,Região de Saúde Norte,"Unidade Local de Saúde Alto Minho, E.P.E.","41.7056054, -8.8252713",513.0,232.0,1140.0,26.0,14.0,11.0,146.0,418.0,,551.0,75.0,80.0,15.0,14.0,3235
2026-03,Região de Saúde do Alentejo,"Unidade Local de Saúde Litoral Alentejano, E.P.E.","38.0162314, -8.6956768",92.0,42.0,425.0,2.0,2.0,1.0,107.0,168.0,,225.0,15.0,43.0,8.0,12.0,1142
2026-03,Região de Saúde LVT,"Unidade Local de Saúde do Médio Tejo, E.P.E.","39.478072, -8.5404429",271.0,94.0,1003.0,11.0,15.0,8.0,222.0,319.0,,545.0,72.0,74.0,14.0,34.0,2682
2014-12,Região de Saúde LVT,"Administração Regional de Saúde de Lisboa e Vale do Tejo, I.P.","38.748879, -9.139606",1796.0,543.0,2290.0,163.0,,,296.0,1813.0,737.0,,,,,398.0,8036
2015-01,Região de Saúde do Alentejo,"Administração Regional de Saúde do Alentejo, I.P.","38.565715, -7.91162",112.0,29.0,179.0,18.0,,,24.0,179.0,98.0,,,,,85.0,724
2015-02,Região de Saúde do Algarve,"Administração Regional de Saúde do Algarve, I.P.","37.027122, -7.946842",214.0,86.0,418.0,37.0,,,137.0,307.0,254.0,,,,,113.0,1566
2015-02,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.","38.7582532, -9.1502867",1.0,0.0,0.0,7.0,,,2.0,81.0,7.0,,,,,260.0,358
2015-03,Serviços Centrais,"Infarmed - Autoridade Nacional do Medicamento e Produtos de Saúde, I.P.","38.7582532, -9.1502867",1.0,0.0,0.0,7.0,,,2.0,80.0,6.0,,,,,262.0,358
