tempo,periodoformat2,regiao,instituicao,localizacao_geografica,urgencias_geral,urgencias_pediatricas,urgencia_obstetricia,urgencia_psiquiatrica,total_urgencias
2013-01,2013/01/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",8247.0,,,,8247.0
2013-01,2013/01/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",12843.0,7032.0,862.0,,20737.0
2013-01,2013/01/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",4821.0,2046.0,,,6867.0
2013-01,2013/01/01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",4220.0,1291.0,105.0,,5616.0
2013-02,2013/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",16895.0,3016.0,665.0,,20576.0
2013-02,2013/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",15819.0,,,,15819.0
2013-02,2013/02/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",9789.0,3577.0,263.0,,13629.0
2013-02,2013/02/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",16649.0,6549.0,1565.0,,24763.0
2013-02,2013/02/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",21034.0,5421.0,442.0,,26897.0
2013-02,2013/02/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",20012.0,9668.0,1724.0,,31404.0
2013-02,2013/02/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",24041.0,8348.0,2045.0,,34434.0
2013-02,2013/02/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",25196.0,4136.0,583.0,,29915.0
2013-02,2013/02/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",21098.0,7884.0,1887.0,,30869.0
2013-02,2013/02/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",8515.0,4755.0,,,13270.0
2013-03,2013/03/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",20568.0,3062.0,253.0,,23883.0
2013-03,2013/03/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",37065.0,20211.0,2459.0,,59735.0
2013-03,2013/03/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",38163.0,15138.0,3219.0,,56520.0
2013-03,2013/03/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",18038.0,7761.0,1244.0,,27043.0
2013-03,2013/03/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",20252.0,9883.0,2110.0,,32245.0
2013-03,2013/03/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",47097.0,20082.0,3394.0,,70573.0
2013-03,2013/03/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",38229.0,5947.0,898.0,,45074.0
2013-03,2013/03/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",31910.0,11283.0,2827.0,,46020.0
2013-03,2013/03/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",31940.0,,,,31940.0
2013-04,2013/04/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",40340.0,15106.0,3301.0,,58747.0
2013-04,2013/04/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",43509.0,12539.0,1891.0,,57939.0
2013-04,2013/04/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",33785.0,13071.0,3126.0,,49982.0
2013-04,2013/04/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",40171.0,18616.0,3559.0,,62346.0
2013-04,2013/04/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",31064.0,11775.0,1355.0,,44194.0
2013-04,2013/04/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",23836.0,,2534.0,,26370.0
2013-05,2013/05/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",21289.0,9060.0,,,30349.0
2013-05,2013/05/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",38768.0,,,,38768.0
2013-05,2013/05/01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",83646.0,27582.0,11309.0,,122537.0
2013-05,2013/05/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",29297.0,5528.0,1548.0,,36373.0
2013-05,2013/05/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",52426.0,13068.0,1092.0,,66586.0
2013-05,2013/05/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",35881.0,18566.0,6841.0,,61288.0
2013-05,2013/05/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",39092.0,14749.0,1724.0,,55565.0
2013-05,2013/05/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",63515.0,9261.0,1460.0,,74236.0
2013-05,2013/05/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",47087.0,19367.0,4767.0,,71221.0
2013-06,2013/06/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",41357.0,5660.0,521.0,,47538.0
2013-06,2013/06/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",75317.0,39057.0,5092.0,,119466.0
2013-06,2013/06/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",30015.0,9979.0,798.0,,40792.0
2013-06,2013/06/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",64381.0,19346.0,2816.0,,86543.0
2013-06,2013/06/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",26201.0,9974.0,,,36175.0
2013-06,2013/06/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",55336.0,18036.0,7282.0,,80654.0
2013-06,2013/06/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",74323.0,28052.0,6424.0,,108799.0
2013-06,2013/06/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",46771.0,17237.0,2104.0,,66112.0
2013-06,2013/06/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",70845.0,21150.0,6343.0,,98338.0
2013-06,2013/06/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",76089.0,10898.0,1707.0,,88694.0
2013-07,2013/07/01,Região de Saúde do Centro,"Centro Hospitalar do Baixo Vouga, EPE","40.6362453, -8.6543716",75849.0,22387.0,3362.0,,101598.0
2013-07,2013/07/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",72671.0,21077.0,8229.0,,101977.0
2013-07,2013/07/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",31090.0,11638.0,,,42728.0
2013-07,2013/07/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",87722.0,46581.0,12336.0,4263.0,150902.0
2013-07,2013/07/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",43060.0,17070.0,3420.0,,63550.0
2013-07,2013/07/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",50779.0,25405.0,9735.0,,85919.0
2013-07,2013/07/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",55403.0,19686.0,2469.0,,77558.0
2013-07,2013/07/01,Região de Saúde Norte,"Centro Hospitalar Entre Douro e Vouga, EPE","40.9293884, -8.5458794",80102.0,21132.0,5081.0,,106315.0
2013-07,2013/07/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",83903.0,23787.0,7507.0,,115197.0
2013-07,2013/07/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",90088.0,12421.0,2020.0,,104529.0
2013-07,2013/07/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",42633.0,,4483.0,,47116.0
2013-08,2013/08/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",36147.0,13295.0,,,49442.0
2013-08,2013/08/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",68283.0,24199.0,6318.0,,98800.0
2013-08,2013/08/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",105587.0,26279.0,10014.0,,141880.0
2013-08,2013/08/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",82893.0,19137.0,1708.0,,103738.0
2013-08,2013/08/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",54684.0,23949.0,5805.0,,84438.0
2013-08,2013/08/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",121860.0,40042.0,12653.0,,174555.0
2013-08,2013/08/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",58627.0,28432.0,11206.0,,98265.0
2013-08,2013/08/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",49022.0,,5209.0,,54231.0
2013-09,2013/09/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",91633.0,32223.0,7688.0,,131544.0
2013-09,2013/09/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",93717.0,25920.0,10784.0,,130421.0
2013-09,2013/09/01,Região de Saúde Norte,"Centro Hospitalar do Alto Ave, EPE","41.4387173, -8.3086907",76948.0,27936.0,5459.0,,110343.0
2013-09,2013/09/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",87347.0,31836.0,8987.0,,128170.0
2013-09,2013/09/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",98488.0,30738.0,9394.0,,138620.0
2013-09,2013/09/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",89034.0,,,,89034.0
2013-10,2013/10/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",43267.0,16738.0,,,60005.0
2013-10,2013/10/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",132853.0,62531.0,9193.0,,204577.0
2013-10,2013/10/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",103595.0,28900.0,11979.0,,144474.0
2013-10,2013/10/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",84960.0,30697.0,7943.0,,123600.0
2013-10,2013/10/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",109474.0,34606.0,10440.0,,154520.0
2013-10,2013/10/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",61619.0,,6672.0,,68291.0
2013-11,2013/11/01,Região de Saúde do Centro,"Hospital Distrital da Figueira da Foz, EPE","40.117897, -8.8586755",48056.0,17883.0,,,65939.0
2013-11,2013/11/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",73279.0,37139.0,11287.0,,121705.0
2013-11,2013/11/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",131204.0,48839.0,11103.0,,191146.0
2013-11,2013/11/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",109421.0,47961.0,10450.0,,167832.0
2013-11,2013/11/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",46591.0,18608.0,,,65199.0
2013-12,2013/12/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",129008.0,43262.0,10311.0,,182581.0
2013-12,2013/12/01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",199038.0,60277.0,27527.0,,286842.0
2013-12,2013/12/01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",49738.0,13776.0,1280.0,,64794.0
2013-12,2013/12/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",149996.0,78289.0,21040.0,7450.0,256775.0
2013-12,2013/12/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",190917.0,79136.0,13695.0,,283748.0
2013-12,2013/12/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",94343.0,33048.0,4230.0,,131621.0
2013-12,2013/12/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",78471.0,,,,78471.0
2013-12,2013/12/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",155571.0,20877.0,3456.0,,179904.0
2013-12,2013/12/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",50996.0,20344.0,,,71340.0
2014-01,2014/01/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",12435.0,3634.0,771.0,,16840.0
2014-01,2014/01/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",6083.0,1124.0,339.0,,7546.0
2014-01,2014/01/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",7038.0,3917.0,649.0,,11604.0
2014-01,2014/01/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",10194.0,,1130.0,,11324.0
2014-01,2014/01/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",11697.0,2273.0,371.0,,14341.0
2014-02,2014/02/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",17627.0,2925.0,585.0,,21137.0
2014-02,2014/02/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",9389.0,3158.0,217.0,,12764.0
2014-02,2014/02/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",20345.0,6504.0,2309.0,,29158.0
2014-02,2014/02/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",16304.0,6955.0,1584.0,,24843.0
2014-02,2014/02/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",24592.0,7329.0,2396.0,,34317.0
2014-02,2014/02/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",14130.0,10237.0,2441.0,,26808.0
2014-02,2014/02/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",13804.0,8160.0,2401.0,,24365.0
2014-02,2014/02/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",18761.0,,2136.0,,20897.0
2014-02,2014/02/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",24961.0,7033.0,2092.0,,34086.0
2014-02,2014/02/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",20970.0,8149.0,1958.0,,31077.0
2014-03,2014/03/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",21385.0,2849.0,239.0,,24473.0
2014-03,2014/03/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",14295.0,4677.0,326.0,,19298.0
2014-03,2014/03/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",34406.0,12196.0,2586.0,,49188.0
2014-03,2014/03/01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",47516.0,16564.0,6550.0,,70630.0
2014-03,2014/03/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",31164.0,9697.0,3487.0,,44348.0
2014-03,2014/03/01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",12118.0,3857.0,289.0,,16264.0
2014-03,2014/03/01,Região de Saúde Norte,"Unidade Local de Saúde do Alto Minho, EPE","41.7056054, -8.8252713",32929.0,6766.0,994.0,,40689.0
2014-04,2014/04/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",31687.0,,,,31687.0
2014-04,2014/04/01,Região de Saúde do Centro,"Unidade Local de Saúde de Castelo Branco, EPE","39.8212263, -7.4981271",16046.0,4924.0,401.0,,21371.0
2014-04,2014/04/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",34558.0,12456.0,4997.0,,52011.0
2014-04,2014/04/01,Região de Saúde LVT,"Centro Hospitalar do Oeste, EPE","39.4054629, -9.1258493",38114.0,18065.0,3121.0,,59300.0
2014-04,2014/04/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",38603.0,10077.0,743.0,,49423.0
2014-04,2014/04/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",41458.0,20029.0,3921.0,,65408.0
2014-04,2014/04/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",25842.0,11129.0,2323.0,,39294.0
2014-04,2014/04/01,Região de Saúde LVT,"Hospital Garcia de Orta, EPE","38.6658713, -9.1822554",27973.0,15108.0,5114.0,,48195.0
2014-05,2014/05/01,Região de Saúde do Centro,"Centro Hospitalar e Universitário de Coimbra, EPE","40.2191523, -8.4098211",80218.0,26503.0,11069.0,,117790.0
2014-05,2014/05/01,Região de Saúde do Centro,"Centro Hospitalar Tondela-Viseu, EPE","40.516364, -8.0827433",52464.0,15578.0,5815.0,,73857.0
2014-05,2014/05/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",28790.0,5128.0,1715.0,,35633.0
2014-05,2014/05/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",43841.0,15371.0,6317.0,,65529.0
2014-05,2014/05/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",33329.0,18786.0,5129.0,,57244.0
2014-05,2014/05/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",63693.0,17381.0,6193.0,,87267.0
2014-05,2014/05/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",77945.0,27159.0,7888.0,,112992.0
2014-05,2014/05/01,Região de Saúde Norte,"Centro Hospitalar do Alto Ave, EPE","41.4387173, -8.3086907",42274.0,15972.0,2820.0,,61066.0
2014-05,2014/05/01,Região de Saúde Norte,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","41.1094138, -8.5972617",48282.0,19346.0,4853.0,,72481.0
2014-06,2014/06/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",25974.0,11038.0,,,37012.0
2014-06,2014/06/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Norte Alentejano, EPE","39.3003425, -7.4263845",42380.0,5325.0,465.0,,48170.0
2014-06,2014/06/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",28253.0,8927.0,688.0,,37868.0
2014-06,2014/06/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",39989.0,22195.0,6222.0,,68406.0
2014-06,2014/06/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",39297.0,16847.0,3552.0,,59696.0
2014-06,2014/06/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",40264.0,19601.0,4149.0,,64014.0
2014-06,2014/06/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",93578.0,32238.0,9521.0,,135337.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar Universitário de São João, EPE","41.1831056, -8.6010558",91743.0,43344.0,6637.0,0.0,141724.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar Universitário do Porto, EPE","41.1472498, -8.6172617",59499.0,,6742.0,,66241.0
2014-06,2014/06/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",76867.0,11103.0,1674.0,,89644.0
2014-06,2014/06/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",24721.0,10264.0,,,34985.0
2014-06,2014/06/01,Região de Saúde Norte,"Unidade Local de Saúde de Matosinhos, EPE","41.1794456, -8.6745115",38260.0,,4011.0,,42271.0
2014-07,2014/07/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",30493.0,12552.0,,,43045.0
2014-07,2014/07/01,Região de Saúde do Centro,"Unidade Local de Saúde da Guarda, EPE","40.5309916, -7.2734793",40377.0,7144.0,2396.0,,49917.0
2014-07,2014/07/01,Região de Saúde LVT,"Centro Hospitalar Universitário Lisboa Central, EPE","38.7166948, -9.1371248",86479.0,45543.0,12403.0,4293.0,148718.0
2014-07,2014/07/01,Região de Saúde LVT,"Hospital Distrital de Santarém, EPE","39.2410946, -8.6937515",47276.0,22195.0,4956.0,,74427.0
2014-07,2014/07/01,Região de Saúde Norte,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","41.3828711, -8.7589945",44522.0,,,,44522.0
2014-07,2014/07/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",85862.0,23260.0,7353.0,,116475.0
2014-08,2014/08/01,Região de Saúde do Alentejo,"Hospital Espírito Santo de Évora, EPE","38.5684861, -7.9032848",34942.0,13776.0,,,48718.0
2014-08,2014/08/01,Região de Saúde LVT,"Centro Hospitalar Universitário de Lisboa Norte, EPE","38.7500861, -9.1616116",101014.0,25978.0,10035.0,,137027.0
2014-08,2014/08/01,Região de Saúde LVT,"Hospital de Loures, PPP","38.821455, -9.176296",83355.0,36996.0,8141.0,,128492.0
2014-08,2014/08/01,Região de Saúde Norte,"Centro Hospitalar do Alto Ave, EPE","41.4387173, -8.3086907",69269.0,24192.0,4663.0,,98124.0
2014-08,2014/08/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",105156.0,14207.0,2427.0,,121790.0
2014-08,2014/08/01,Região de Saúde Norte,"Hospital Santa Maria Maior, EPE","41.5324234, -8.6171561",33032.0,12771.0,,,45803.0
2014-08,2014/08/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",79153.0,,,,79153.0
2014-09,2014/09/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Litoral Alentejano, EPE","38.0162314, -8.6956768",72513.0,,,,72513.0
2014-09,2014/09/01,Região de Saúde do Algarve,"Centro Hospitalar Universitário do Algarve,EPE","37.0238973, -7.9281554",135073.0,52984.0,13427.0,,201484.0
2014-09,2014/09/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",42697.0,12388.0,1120.0,,56205.0
2014-09,2014/09/01,Região de Saúde do Centro,"Centro Hospitalar de Leiria, EPE","39.7414812, -8.7982706",107665.0,31560.0,7973.0,,147198.0
2014-09,2014/09/01,Região de Saúde LVT,"Centro Hospitalar de Lisboa Ocidental, EPE","38.708454, -9.216985",77799.0,24075.0,11553.0,,113427.0
2014-09,2014/09/01,Região de Saúde LVT,"Centro Hospitalar de Setúbal, EPE","38.5283754, -8.8818638",60375.0,30374.0,9696.0,,100445.0
2014-09,2014/09/01,Região de Saúde LVT,"Hospital de Vila Franca de Xira, PPP","38.977235, -8.984506",59411.0,23126.0,5739.0,,88276.0
2014-09,2014/09/01,Região de Saúde Norte,"Centro Hospitalar do Médio Ave, EPE","41.3423984, -8.4802503",69710.0,24683.0,4073.0,,98466.0
2014-09,2014/09/01,Região de Saúde Norte,"Centro Hospitalar Tâmega e Sousa, EPE","41.2494561, -8.264901",111459.0,28181.0,9725.0,,149365.0
2014-09,2014/09/01,Região de Saúde Norte,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","41.3031784, -7.7515252",117629.0,15534.0,2778.0,,135941.0
2014-09,2014/09/01,Região de Saúde Norte,"Hospital de Braga, PPP","41.56785, -8.398982",99473.0,32707.0,10169.0,,142349.0
2014-09,2014/09/01,Região de Saúde Norte,"Unidade Local de Saúde do Nordeste, EPE","41.8056532, -6.7888197",87161.0,,,,87161.0
2014-10,2014/10/01,Região de Saúde do Alentejo,"Unidade Local de Saúde do Baixo Alentejo, EPE","38.014123, -7.8721227",85841.0,12428.0,3026.0,,101295.0
2014-10,2014/10/01,Região de Saúde do Centro,"Centro Hospitalar Universitário Cova da Beira, EPE","40.2804158, -7.4922407",47363.0,13686.0,1246.0,,62295.0
2014-10,2014/10/01,Região de Saúde LVT,"Centro Hospitalar Barreiro/Montijo, EPE","38.6554005, -9.0592392",83422.0,28997.0,8007.0,,120426.0
2014-10,2014/10/01,Região de Saúde LVT,"Centro Hospitalar Médio Tejo, EPE","39.478072, -8.5404429",97356.0,22343.0,1992.0,,121691.0
2014-10,2014/10/01,Região de Saúde LVT,"Hospital de Cascais, PPP","38.729006, -9.418267",73106.0,44841.0,13028.0,,130975.0
2014-10,2014/10/01,Região de Saúde LVT,"Hospital Professor Doutor Fernando Fonseca, EPE","38.7422257, -9.2264834",156509.0,49965.0,16699.0,,223173.0
